date_time,rentals,casual,registered,temp_c,feels_like_c,humidity,windspeed,weather,is_holiday,is_workingday
2011-08-05 01:00:00,19,3,16,22.08,23.0,78.0,6.0,clear,0,1
2011-08-05 02:00:00,19,5,14,23.02,25.0,69.0,0.0,clear,0,1
2011-08-05 03:00:00,6,0,6,22.08,23.0,78.0,6.0,clear,0,1
2011-08-05 04:00:00,7,1,6,22.08,23.0,78.0,9.0,clear,0,1
2011-08-05 05:00:00,16,0,16,22.08,23.0,78.0,6.0,clear,0,1
2011-08-05 06:00:00,101,7,94,22.08,23.0,78.0,9.0,clear,0,1
2011-08-05 07:00:00,270,23,247,23.02,24.0,78.0,9.0,clear,0,1
2011-08-05 08:00:00,454,39,415,24.9,27.0,65.0,15.0,clear,0,1
2011-08-05 09:00:00,226,43,183,25.84,28.0,58.0,7.0,clear,0,1
2011-08-05 10:00:00,163,50,113,26.78,29.0,55.0,9.0,clear,0,1
2011-08-05 11:00:00,147,44,103,27.72,30.0,52.0,17.0,misty,0,1
2011-08-05 12:00:00,216,57,159,27.72,30.0,52.0,17.0,clear,0,1
2011-08-05 13:00:00,204,40,164,28.66,31.0,52.0,17.0,clear,0,1
2011-08-05 14:00:00,245,81,164,28.66,31.0,52.0,17.0,misty,0,1
2011-08-05 15:00:00,210,50,160,27.72,30.0,55.0,17.0,clear,0,1
2011-08-05 16:00:00,330,76,254,29.6,33.0,49.0,17.0,clear,0,1
2011-08-05 17:00:00,550,84,466,28.66,31.0,49.0,20.0,clear,0,1
2011-08-05 18:00:00,466,105,361,27.72,30.0,52.0,17.0,clear,0,1
2011-08-05 19:00:00,372,90,282,26.78,29.0,55.0,17.0,clear,0,1
2011-08-05 20:00:00,291,70,221,25.84,28.0,58.0,15.0,clear,0,1
2011-08-05 21:00:00,173,54,119,24.9,27.0,65.0,13.0,clear,0,1
2011-08-05 22:00:00,188,51,137,24.9,27.0,65.0,15.0,clear,0,1
2011-08-05 23:00:00,139,37,102,23.96,26.0,69.0,15.0,clear,0,1
2011-08-06 00:00:00,133,29,104,23.02,24.0,78.0,13.0,clear,0,0
2011-08-06 01:00:00,67,17,50,23.02,24.0,78.0,11.0,clear,0,0
2011-08-06 02:00:00,53,14,39,23.02,24.0,78.0,15.0,clear,0,0
2011-08-06 03:00:00,42,14,28,23.02,24.0,78.0,11.0,misty,0,0
2011-08-06 04:00:00,10,5,5,23.02,24.0,83.0,11.0,misty,0,0
2011-08-06 05:00:00,6,2,4,22.08,22.0,89.0,6.0,clear,0,0
2011-08-06 06:00:00,27,5,22,22.08,22.0,89.0,7.0,clear,0,0
2011-08-06 07:00:00,63,14,49,23.96,26.0,83.0,11.0,clear,0,0
2011-08-06 08:00:00,121,27,94,23.96,26.0,83.0,11.0,clear,0,0
2011-08-06 09:00:00,215,60,155,26.78,30.0,70.0,15.0,clear,0,0
2011-08-06 10:00:00,290,91,199,26.78,30.0,70.0,19.0,misty,0,0
2011-08-06 11:00:00,349,138,211,28.66,33.0,62.0,15.0,clear,0,0
2011-08-06 12:00:00,382,130,252,29.6,34.0,55.0,15.0,clear,0,0
2011-08-06 13:00:00,441,176,265,29.6,35.0,59.0,22.0,misty,0,0
2011-08-06 14:00:00,380,176,204,30.54,35.0,52.0,17.0,clear,0,0
2011-08-06 15:00:00,362,130,232,31.48,37.0,53.0,17.0,misty,0,0
2011-08-06 16:00:00,343,155,188,26.78,31.0,79.0,11.0,light_rain_snow,0,0
2011-08-06 17:00:00,149,61,88,26.78,31.0,79.0,11.0,light_rain_snow,0,0
2011-08-06 18:00:00,211,81,130,25.84,30.0,79.0,30.0,misty,0,0
2011-08-06 19:00:00,171,57,114,25.84,31.0,84.0,17.0,light_rain_snow,0,0
2011-08-06 20:00:00,137,58,79,25.84,30.0,79.0,19.0,light_rain_snow,0,0
2011-08-06 21:00:00,114,28,86,24.9,28.0,84.0,22.0,misty,0,0
2011-08-06 22:00:00,120,24,96,24.9,28.0,84.0,22.0,misty,0,0
2011-08-06 23:00:00,108,29,79,24.9,28.0,84.0,19.0,light_rain_snow,0,0
2011-08-07 00:00:00,80,14,66,24.9,28.0,84.0,19.0,misty,0,0
2011-08-07 01:00:00,73,10,63,24.9,28.0,84.0,17.0,misty,0,0
2011-08-07 02:00:00,66,18,48,24.9,28.0,84.0,15.0,misty,0,0
2011-08-07 03:00:00,32,9,23,24.9,28.0,84.0,9.0,misty,0,0
2011-08-07 04:00:00,6,1,5,24.9,28.0,84.0,9.0,clear,0,0
2011-08-07 05:00:00,5,1,4,24.9,28.0,89.0,13.0,clear,0,0
2011-08-07 06:00:00,13,3,10,24.9,28.0,89.0,11.0,clear,0,0
2011-08-07 07:00:00,39,11,28,24.9,28.0,84.0,13.0,clear,0,0
2011-08-07 08:00:00,89,23,66,25.84,30.0,79.0,13.0,clear,0,0
2011-08-07 09:00:00,184,82,102,27.72,33.0,75.0,7.0,clear,0,0
2011-08-07 10:00:00,266,88,178,29.6,37.0,66.0,9.0,clear,0,0
2011-08-07 11:00:00,269,113,156,30.54,39.0,63.0,0.0,clear,0,0
2011-08-07 12:00:00,370,161,209,34.3,40.0,42.0,20.0,clear,0,0
2011-08-07 13:00:00,324,118,206,34.3,40.0,42.0,20.0,clear,0,0
2011-08-07 14:00:00,322,130,192,32.42,37.0,47.0,13.0,clear,0,0
2011-08-07 15:00:00,326,118,208,25.84,30.0,74.0,20.0,light_rain_snow,0,0
2011-08-07 16:00:00,193,74,119,25.84,30.0,74.0,20.0,light_rain_snow,0,0
2011-08-07 17:00:00,194,63,131,26.78,31.0,74.0,43.0,light_rain_snow,0,0
2011-08-07 18:00:00,229,74,155,25.84,30.0,74.0,6.0,clear,0,0
2011-08-07 19:00:00,228,68,160,25.84,30.0,79.0,11.0,clear,0,0
2011-08-07 20:00:00,183,50,133,25.84,31.0,84.0,9.0,clear,0,0
2011-08-07 21:00:00,136,36,100,25.84,31.0,84.0,7.0,clear,0,0
2011-08-07 22:00:00,103,21,82,24.9,28.0,89.0,13.0,clear,0,0
2011-08-07 23:00:00,55,12,43,24.9,28.0,79.0,7.0,clear,0,0
2011-08-08 00:00:00,30,13,17,24.9,28.0,79.0,7.0,clear,0,1
2011-08-08 01:00:00,12,4,8,23.96,26.0,83.0,9.0,clear,0,1
2011-08-08 02:00:00,7,4,3,23.02,23.0,89.0,0.0,clear,0,1
2011-08-08 03:00:00,1,1,0,23.02,23.0,89.0,0.0,clear,0,1
2011-08-08 04:00:00,10,2,8,23.02,23.0,89.0,7.0,clear,0,1
2011-08-08 05:00:00,15,1,14,24.9,28.0,79.0,6.0,clear,0,1
2011-08-08 06:00:00,95,8,87,24.9,27.0,65.0,19.0,clear,0,1
2011-08-08 07:00:00,267,18,249,25.84,29.0,62.0,20.0,clear,0,1
2011-08-08 08:00:00,349,29,320,26.78,29.0,58.0,22.0,clear,0,1
2011-08-08 09:00:00,183,37,146,27.72,30.0,55.0,26.0,clear,0,1
2011-08-08 10:00:00,124,62,62,29.6,33.0,52.0,26.0,clear,0,1
2011-08-08 11:00:00,179,90,89,30.54,33.0,48.0,24.0,clear,0,1
2011-08-08 12:00:00,182,48,134,30.54,34.0,46.0,17.0,clear,0,1
2011-08-08 13:00:00,151,43,108,31.48,34.0,44.0,20.0,clear,0,1
2011-08-08 14:00:00,150,41,109,30.54,33.0,43.0,20.0,clear,0,1
2011-08-08 15:00:00,126,40,86,31.48,34.0,41.0,20.0,clear,0,1
2011-08-08 16:00:00,282,64,218,32.42,35.0,39.0,19.0,clear,0,1
2011-08-08 17:00:00,527,67,460,32.42,35.0,39.0,11.0,clear,0,1
2011-08-08 18:00:00,529,64,465,31.48,34.0,41.0,9.0,clear,0,1
2011-08-08 19:00:00,416,64,352,30.54,33.0,43.0,7.0,clear,0,1
2011-08-08 20:00:00,286,71,215,29.6,34.0,55.0,0.0,clear,0,1
2011-08-08 21:00:00,186,30,156,27.72,31.0,58.0,6.0,clear,0,1
2011-08-08 22:00:00,147,26,121,27.72,31.0,58.0,7.0,clear,0,1
2011-08-08 23:00:00,72,19,53,26.78,30.0,66.0,7.0,clear,0,1
2011-08-09 00:00:00,35,10,25,25.84,30.0,79.0,9.0,clear,0,1
2011-08-09 01:00:00,14,5,9,25.84,29.0,66.0,0.0,clear,0,1
2011-08-09 02:00:00,12,9,3,25.84,29.0,70.0,0.0,clear,0,1
2011-08-09 03:00:00,3,0,3,25.84,29.0,62.0,0.0,clear,0,1
2011-08-09 04:00:00,7,1,6,24.9,28.0,74.0,0.0,clear,0,1
2011-08-09 05:00:00,30,5,25,24.9,27.0,65.0,6.0,clear,0,1
2011-08-09 06:00:00,101,6,95,25.84,28.0,64.0,0.0,clear,0,1
2011-08-09 07:00:00,343,30,313,25.84,30.0,74.0,7.0,clear,0,1
2011-08-09 08:00:00,392,40,352,26.78,30.0,66.0,0.0,clear,0,1
2011-08-09 09:00:00,175,34,141,28.66,33.0,62.0,9.0,misty,0,1
2011-08-09 10:00:00,144,55,89,29.6,35.0,59.0,15.0,misty,0,1
2011-08-09 11:00:00,149,61,88,29.6,35.0,59.0,15.0,clear,0,1
2011-08-09 12:00:00,185,60,125,30.54,36.0,56.0,13.0,clear,0,1
2011-08-09 13:00:00,175,48,127,31.48,36.0,49.0,11.0,clear,0,1
2011-08-09 14:00:00,148,53,95,32.42,36.0,44.0,19.0,clear,0,1
2011-08-09 15:00:00,164,58,106,32.42,35.0,39.0,19.0,clear,0,1
2011-08-09 16:00:00,285,57,228,32.42,35.0,39.0,20.0,clear,0,1
2011-08-09 17:00:00,532,79,453,29.6,34.0,55.0,11.0,clear,0,1
2011-08-09 18:00:00,585,97,488,29.6,34.0,55.0,13.0,clear,0,1
2011-08-09 19:00:00,371,69,302,29.6,33.0,49.0,7.0,clear,0,1
2011-08-09 20:00:00,292,34,258,29.6,32.0,43.0,13.0,clear,0,1
2011-08-09 21:00:00,230,46,184,28.66,30.0,46.0,17.0,clear,0,1
2011-08-09 22:00:00,155,28,127,28.66,30.0,46.0,20.0,clear,0,1
2011-08-09 23:00:00,75,22,53,27.72,29.0,48.0,19.0,clear,0,1
2011-08-10 00:00:00,37,19,18,26.78,28.0,51.0,15.0,clear,0,1
2011-08-10 01:00:00,17,7,10,25.84,28.0,54.0,13.0,clear,0,1
2011-08-10 02:00:00,11,1,10,25.84,28.0,54.0,11.0,clear,0,1
2011-08-10 03:00:00,4,1,3,24.9,27.0,58.0,11.0,clear,0,1
2011-08-10 04:00:00,5,1,4,24.9,27.0,54.0,9.0,clear,0,1
2011-08-10 05:00:00,32,2,30,23.96,26.0,61.0,6.0,clear,0,1
2011-08-10 06:00:00,119,9,110,23.96,26.0,61.0,0.0,clear,0,1
2011-08-10 07:00:00,305,16,289,24.9,27.0,58.0,6.0,clear,0,1
2011-08-10 08:00:00,399,38,361,26.78,28.0,51.0,13.0,clear,0,1
2011-08-10 09:00:00,180,32,148,27.72,29.0,48.0,15.0,clear,0,1
2011-08-10 10:00:00,113,41,72,29.6,32.0,43.0,15.0,clear,0,1
2011-08-10 11:00:00,149,54,95,29.6,31.0,41.0,26.0,clear,0,1
2011-08-10 12:00:00,240,74,166,30.54,32.0,38.0,20.0,clear,0,1
2011-08-10 13:00:00,191,41,150,30.54,32.0,38.0,19.0,clear,0,1
2011-08-10 14:00:00,178,62,116,31.48,32.0,34.0,22.0,clear,0,1
2011-08-10 15:00:00,194,53,141,32.42,33.0,30.0,22.0,clear,0,1
2011-08-10 16:00:00,282,76,206,32.42,33.0,26.0,20.0,clear,0,1
2011-08-10 17:00:00,584,71,513,31.48,31.0,26.0,20.0,clear,0,1
2011-08-10 18:00:00,559,70,489,30.54,31.0,28.0,20.0,clear,0,1
2011-08-10 19:00:00,413,79,334,29.6,30.0,26.0,17.0,clear,0,1
2011-08-10 20:00:00,312,59,253,27.72,28.0,31.0,9.0,clear,0,1
2011-08-10 21:00:00,209,47,162,27.72,28.0,33.0,7.0,clear,0,1
2011-08-10 22:00:00,139,17,122,26.78,27.0,37.0,0.0,clear,0,1
2011-08-10 23:00:00,108,14,94,26.78,27.0,37.0,6.0,clear,0,1
2011-08-11 00:00:00,46,6,40,24.9,26.0,45.0,7.0,clear,0,1
2011-08-11 01:00:00,26,9,17,24.9,26.0,45.0,9.0,clear,0,1
2011-08-11 02:00:00,11,3,8,23.02,25.0,54.0,9.0,clear,0,1
2011-08-11 03:00:00,9,2,7,22.08,25.0,57.0,9.0,clear,0,1
2011-08-11 04:00:00,5,1,4,22.08,25.0,57.0,11.0,clear,0,1
2011-08-11 05:00:00,25,2,23,22.08,25.0,61.0,13.0,clear,0,1
2011-08-11 06:00:00,106,5,101,21.14,24.0,65.0,11.0,clear,0,1
2011-08-11 07:00:00,307,15,292,23.02,25.0,54.0,9.0,clear,0,1
2011-08-11 08:00:00,390,29,361,24.9,26.0,45.0,11.0,clear,0,1
2011-08-11 09:00:00,197,31,166,25.84,27.0,39.0,15.0,clear,0,1
2011-08-11 10:00:00,132,36,96,26.78,27.0,37.0,17.0,clear,0,1
2011-08-11 11:00:00,187,59,128,27.72,28.0,35.0,17.0,clear,0,1
2011-08-11 12:00:00,214,50,164,28.66,29.0,31.0,17.0,clear,0,1
2011-08-11 13:00:00,217,51,166,27.72,28.0,31.0,15.0,clear,0,1
2011-08-11 14:00:00,142,39,103,29.6,30.0,29.0,0.0,clear,0,1
2011-08-11 15:00:00,178,52,126,29.6,30.0,29.0,20.0,clear,0,1
2011-08-11 16:00:00,298,57,241,29.6,30.0,27.0,13.0,clear,0,1
2011-08-11 17:00:00,582,96,486,29.6,30.0,29.0,17.0,clear,0,1
2011-08-11 18:00:00,571,74,497,28.66,29.0,29.0,6.0,clear,0,1
2011-08-11 19:00:00,371,48,323,26.78,27.0,35.0,13.0,clear,0,1
2011-08-11 20:00:00,288,56,232,25.84,27.0,37.0,9.0,clear,0,1
2011-08-11 21:00:00,206,35,171,24.9,27.0,48.0,6.0,clear,0,1
2011-08-11 22:00:00,157,34,123,24.9,27.0,48.0,0.0,clear,0,1
2011-08-11 23:00:00,127,22,105,23.02,25.0,50.0,11.0,clear,0,1
2011-08-12 00:00:00,65,12,53,22.08,25.0,53.0,11.0,clear,0,1
2011-08-12 01:00:00,23,4,19,22.08,25.0,53.0,9.0,clear,0,1
2011-08-12 02:00:00,15,0,15,21.14,25.0,57.0,13.0,clear,0,1
2011-08-12 03:00:00,9,0,9,21.14,25.0,53.0,11.0,clear,0,1
2011-08-12 04:00:00,5,0,5,21.14,25.0,53.0,9.0,clear,0,1
2011-08-12 05:00:00,26,2,24,20.2,25.0,56.0,9.0,clear,0,1
2011-08-12 06:00:00,76,3,73,21.14,25.0,50.0,9.0,clear,0,1
2011-08-12 07:00:00,264,17,247,22.08,25.0,44.0,11.0,clear,0,1
2011-08-12 08:00:00,426,29,397,23.96,26.0,39.0,15.0,clear,0,1
2011-08-12 09:00:00,205,27,178,25.84,27.0,34.0,9.0,clear,0,1
2011-08-12 10:00:00,130,44,86,26.78,27.0,33.0,7.0,clear,0,1
2011-08-12 11:00:00,156,48,108,27.72,28.0,29.0,0.0,clear,0,1
2011-08-12 12:00:00,222,55,167,29.6,30.0,27.0,0.0,clear,0,1
2011-08-12 13:00:00,253,74,179,28.66,29.0,29.0,6.0,clear,0,1
2011-08-12 14:00:00,186,51,135,29.6,30.0,29.0,13.0,clear,0,1
2011-08-12 15:00:00,249,59,190,29.6,30.0,29.0,11.0,clear,0,1
2011-08-12 16:00:00,334,68,266,30.54,31.0,28.0,0.0,clear,0,1
2011-08-12 17:00:00,516,93,423,30.54,31.0,26.0,0.0,clear,0,1
2011-08-12 18:00:00,465,89,376,27.72,29.0,40.0,20.0,clear,0,1
2011-08-12 19:00:00,385,101,284,26.78,28.0,42.0,15.0,clear,0,1
2011-08-12 20:00:00,287,77,210,25.84,27.0,42.0,15.0,clear,0,1
2011-08-12 21:00:00,226,73,153,24.9,27.0,48.0,9.0,clear,0,1
2011-08-12 22:00:00,231,74,157,23.96,26.0,51.0,0.0,clear,0,1
2011-08-12 23:00:00,151,51,100,23.96,26.0,51.0,0.0,clear,0,1
2011-08-13 00:00:00,84,15,69,23.96,26.0,51.0,7.0,clear,0,0
2011-08-13 01:00:00,77,13,64,23.96,26.0,57.0,6.0,misty,0,0
2011-08-13 02:00:00,74,16,58,23.96,26.0,57.0,0.0,clear,0,0
2011-08-13 03:00:00,27,9,18,23.02,25.0,65.0,9.0,clear,0,0
2011-08-13 04:00:00,10,5,5,22.08,24.0,73.0,9.0,misty,0,0
2011-08-13 05:00:00,18,3,15,22.08,24.0,73.0,7.0,clear,0,0
2011-08-13 06:00:00,22,3,19,22.08,24.0,73.0,6.0,clear,0,0
2011-08-13 07:00:00,44,10,34,23.02,25.0,74.0,13.0,misty,0,0
2011-08-13 08:00:00,118,28,90,24.9,27.0,65.0,11.0,misty,0,0
2011-08-13 09:00:00,208,70,138,24.9,28.0,74.0,11.0,misty,0,0
2011-08-13 10:00:00,260,97,163,25.84,30.0,74.0,15.0,misty,0,0
2011-08-13 11:00:00,314,122,192,26.78,30.0,70.0,13.0,misty,0,0
2011-08-13 12:00:00,421,175,246,23.02,23.0,89.0,11.0,misty,0,0
2011-08-13 13:00:00,153,61,92,26.78,31.0,74.0,22.0,misty,0,0
2011-08-13 14:00:00,259,113,146,26.78,30.0,70.0,17.0,clear,0,0
2011-08-13 15:00:00,358,150,208,23.96,26.0,79.0,24.0,light_rain_snow,0,0
2011-08-13 16:00:00,281,148,133,24.9,28.0,74.0,19.0,misty,0,0
2011-08-13 17:00:00,269,97,172,25.84,30.0,74.0,17.0,misty,0,0
2011-08-13 18:00:00,292,123,169,24.9,28.0,74.0,15.0,clear,0,0
2011-08-13 19:00:00,237,67,170,23.96,26.0,79.0,19.0,misty,0,0
2011-08-13 20:00:00,183,78,105,23.96,26.0,83.0,15.0,misty,0,0
2011-08-13 21:00:00,167,40,127,23.96,26.0,83.0,26.0,misty,0,0
2011-08-13 22:00:00,154,36,118,23.96,26.0,83.0,26.0,misty,0,0
2011-08-13 23:00:00,120,25,95,23.02,24.0,83.0,22.0,misty,0,0
2011-08-14 00:00:00,90,19,71,23.02,24.0,83.0,20.0,light_rain_snow,0,0
2011-08-14 01:00:00,73,16,57,22.08,22.0,89.0,15.0,light_rain_snow,0,0
2011-08-14 02:00:00,62,13,49,22.08,22.0,89.0,15.0,light_rain_snow,0,0
2011-08-14 03:00:00,27,5,22,22.08,21.0,94.0,17.0,misty,0,0
2011-08-14 04:00:00,3,1,2,22.08,21.0,94.0,13.0,light_rain_snow,0,0
2011-08-14 05:00:00,10,1,9,22.08,21.0,94.0,11.0,misty,0,0
2011-08-14 06:00:00,6,2,4,22.08,21.0,94.0,7.0,misty,0,0
2011-08-14 07:00:00,24,4,20,23.02,23.0,89.0,13.0,misty,0,0
2011-08-14 08:00:00,41,20,21,23.02,23.0,89.0,19.0,misty,0,0
2011-08-14 09:00:00,103,27,76,23.02,23.0,89.0,19.0,light_rain_snow,0,0
2011-08-14 10:00:00,183,67,116,24.9,28.0,79.0,15.0,clear,0,0
2011-08-14 11:00:00,198,81,117,24.9,28.0,79.0,13.0,clear,0,0
2011-08-14 12:00:00,281,98,183,24.9,28.0,79.0,15.0,misty,0,0
2011-08-14 13:00:00,377,144,233,25.84,30.0,74.0,17.0,clear,0,0
2011-08-14 14:00:00,370,126,244,26.78,30.0,70.0,13.0,clear,0,0
2011-08-14 15:00:00,331,128,203,26.78,30.0,66.0,13.0,clear,0,0
2011-08-14 16:00:00,292,116,176,26.78,30.0,66.0,11.0,clear,0,0
2011-08-14 17:00:00,329,133,196,27.72,31.0,62.0,9.0,clear,0,0
2011-08-14 18:00:00,347,125,222,26.78,30.0,66.0,11.0,clear,0,0
2011-08-14 19:00:00,259,75,184,25.84,30.0,74.0,15.0,clear,0,0
2011-08-14 20:00:00,193,67,126,24.9,28.0,84.0,11.0,clear,0,0
2011-08-14 21:00:00,155,51,104,20.2,20.0,88.0,33.0,light_rain_snow,0,0
2011-08-14 22:00:00,39,14,25,20.2,20.0,88.0,33.0,light_rain_snow,0,0
2011-08-14 23:00:00,27,5,22,20.2,21.0,83.0,0.0,light_rain_snow,0,0
2011-08-15 00:00:00,25,7,18,20.2,20.0,88.0,6.0,light_rain_snow,0,1
2011-08-15 01:00:00,10,1,9,20.2,20.0,88.0,9.0,misty,0,1
2011-08-15 02:00:00,3,0,3,20.2,21.0,83.0,0.0,misty,0,1
2011-08-15 03:00:00,7,1,6,20.2,21.0,83.0,13.0,clear,0,1
2011-08-15 04:00:00,5,1,4,20.2,21.0,83.0,9.0,clear,0,1
2011-08-15 05:00:00,17,3,14,20.2,20.0,88.0,13.0,misty,0,1
2011-08-15 06:00:00,90,3,87,20.2,20.0,88.0,17.0,clear,0,1
2011-08-15 07:00:00,258,10,248,20.2,20.0,88.0,17.0,clear,0,1
2011-08-15 08:00:00,355,29,326,22.08,23.0,78.0,22.0,clear,0,1
2011-08-15 09:00:00,222,52,170,22.08,23.0,78.0,22.0,clear,0,1
2011-08-15 10:00:00,141,54,87,23.96,26.0,69.0,19.0,clear,0,1
2011-08-15 11:00:00,153,41,112,25.84,29.0,62.0,17.0,misty,0,1
2011-08-15 12:00:00,178,62,116,26.78,29.0,58.0,19.0,clear,0,1
2011-08-15 13:00:00,193,53,140,28.66,31.0,52.0,19.0,clear,0,1
2011-08-15 14:00:00,151,56,95,26.78,29.0,55.0,6.0,clear,0,1
2011-08-15 15:00:00,182,49,133,26.78,29.0,55.0,20.0,light_rain_snow,0,1
2011-08-15 16:00:00,283,58,225,26.78,29.0,55.0,22.0,clear,0,1
2011-08-15 17:00:00,530,59,471,26.78,28.0,51.0,19.0,clear,0,1
2011-08-15 18:00:00,483,70,413,24.9,27.0,65.0,13.0,clear,0,1
2011-08-15 19:00:00,397,54,343,24.9,27.0,65.0,0.0,clear,0,1
2011-08-15 20:00:00,285,45,240,23.02,25.0,74.0,9.0,clear,0,1
2011-08-15 21:00:00,184,34,150,23.02,25.0,65.0,13.0,clear,0,1
2011-08-15 22:00:00,98,22,76,23.02,25.0,69.0,17.0,clear,0,1
2011-08-15 23:00:00,88,11,77,22.08,24.0,69.0,15.0,clear,0,1
2011-08-16 00:00:00,31,8,23,22.08,24.0,69.0,7.0,clear,0,1
2011-08-16 01:00:00,16,4,12,22.08,24.0,69.0,11.0,clear,0,1
2011-08-16 02:00:00,4,1,3,21.14,23.0,73.0,15.0,clear,0,1
2011-08-16 03:00:00,6,1,5,21.14,23.0,73.0,15.0,clear,0,1
2011-08-16 04:00:00,5,0,5,22.08,24.0,69.0,20.0,clear,0,1
2011-08-16 05:00:00,30,1,29,21.14,23.0,73.0,19.0,clear,0,1
2011-08-16 06:00:00,119,4,115,21.14,23.0,73.0,22.0,clear,0,1
2011-08-16 07:00:00,346,18,328,22.08,24.0,69.0,17.0,clear,0,1
2011-08-16 08:00:00,441,24,417,24.9,27.0,58.0,30.0,clear,0,1
2011-08-16 09:00:00,198,27,171,23.96,26.0,61.0,19.0,clear,0,1
2011-08-16 10:00:00,111,28,83,24.9,27.0,58.0,26.0,clear,0,1
2011-08-16 11:00:00,150,40,110,26.78,28.0,51.0,15.0,clear,0,1
2011-08-16 12:00:00,162,42,120,27.72,29.0,48.0,22.0,clear,0,1
2011-08-16 13:00:00,192,45,147,27.72,29.0,48.0,20.0,clear,0,1
2011-08-16 14:00:00,182,65,117,27.72,29.0,45.0,28.0,clear,0,1
2011-08-16 15:00:00,159,36,123,29.6,31.0,41.0,20.0,clear,0,1
2011-08-16 16:00:00,303,55,248,29.6,31.0,41.0,15.0,clear,0,1
2011-08-16 17:00:00,600,75,525,27.72,29.0,45.0,22.0,clear,0,1
2011-08-16 18:00:00,570,54,516,27.72,29.0,45.0,15.0,clear,0,1
2011-08-16 19:00:00,376,56,320,26.78,28.0,48.0,13.0,clear,0,1
2011-08-16 20:00:00,280,48,232,26.78,28.0,51.0,0.0,clear,0,1
2011-08-16 21:00:00,215,38,177,25.84,28.0,54.0,0.0,clear,0,1
2011-08-16 22:00:00,152,31,121,24.9,27.0,61.0,0.0,clear,0,1
2011-08-16 23:00:00,77,20,57,23.02,25.0,65.0,9.0,clear,0,1
2011-08-17 00:00:00,24,8,16,23.02,25.0,69.0,6.0,clear,0,1
2011-08-17 01:00:00,14,2,12,22.08,24.0,73.0,11.0,clear,0,1
2011-08-17 02:00:00,6,0,6,23.02,25.0,69.0,0.0,clear,0,1
2011-08-17 03:00:00,5,1,4,22.08,23.0,78.0,0.0,clear,0,1
2011-08-17 04:00:00,5,0,5,22.08,24.0,73.0,0.0,clear,0,1
2011-08-17 05:00:00,28,0,28,22.08,24.0,73.0,0.0,clear,0,1
2011-08-17 06:00:00,105,4,101,21.14,23.0,78.0,0.0,clear,0,1
2011-08-17 07:00:00,308,12,296,23.02,25.0,65.0,6.0,clear,0,1
2011-08-17 08:00:00,487,35,452,24.9,27.0,54.0,11.0,clear,0,1
2011-08-17 09:00:00,209,31,178,26.78,28.0,48.0,6.0,clear,0,1
2011-08-17 10:00:00,118,27,91,27.72,29.0,43.0,6.0,clear,0,1
2011-08-17 11:00:00,128,20,108,28.66,30.0,43.0,7.0,clear,0,1
2011-08-17 12:00:00,189,26,163,29.6,32.0,43.0,19.0,clear,0,1
2011-08-17 13:00:00,176,38,138,29.6,31.0,41.0,13.0,clear,0,1
2011-08-17 14:00:00,192,54,138,30.54,32.0,36.0,11.0,clear,0,1
2011-08-17 15:00:00,159,42,117,29.6,32.0,43.0,9.0,clear,0,1
2011-08-17 16:00:00,300,62,238,30.54,33.0,43.0,15.0,clear,0,1
2011-08-17 17:00:00,552,46,506,29.6,33.0,49.0,15.0,clear,0,1
2011-08-17 18:00:00,556,86,470,27.72,30.0,55.0,17.0,clear,0,1
2011-08-17 19:00:00,347,50,297,27.72,30.0,55.0,15.0,clear,0,1
2011-08-17 20:00:00,280,37,243,26.78,29.0,58.0,17.0,clear,0,1
2011-08-17 21:00:00,230,38,192,25.84,29.0,62.0,15.0,clear,0,1
2011-08-17 22:00:00,171,29,142,24.9,27.0,65.0,13.0,clear,0,1
2011-08-17 23:00:00,105,20,85,24.9,27.0,65.0,19.0,clear,0,1
2011-08-18 00:00:00,56,18,38,23.96,26.0,65.0,9.0,clear,0,1
2011-08-18 01:00:00,24,13,11,23.02,25.0,65.0,11.0,misty,0,1
2011-08-18 02:00:00,6,2,4,23.02,25.0,65.0,15.0,clear,0,1
2011-08-18 03:00:00,6,0,6,23.02,25.0,69.0,19.0,clear,0,1
2011-08-18 04:00:00,9,0,9,22.08,24.0,73.0,15.0,clear,0,1
2011-08-18 05:00:00,27,0,27,22.08,23.0,78.0,19.0,clear,0,1
2011-08-18 06:00:00,103,6,97,22.08,23.0,78.0,17.0,misty,0,1
2011-08-18 07:00:00,308,19,289,22.08,23.0,78.0,20.0,clear,0,1
2011-08-18 08:00:00,420,27,393,23.02,25.0,74.0,19.0,clear,0,1
2011-08-18 09:00:00,228,42,186,25.84,29.0,66.0,17.0,clear,0,1
2011-08-18 10:00:00,129,37,92,26.78,30.0,66.0,17.0,clear,0,1
2011-08-18 11:00:00,141,44,97,27.72,31.0,58.0,17.0,clear,0,1
2011-08-18 12:00:00,173,34,139,29.6,33.0,52.0,19.0,clear,0,1
2011-08-18 13:00:00,187,33,154,29.6,33.0,52.0,24.0,clear,0,1
2011-08-18 14:00:00,182,67,115,30.54,34.0,46.0,22.0,clear,0,1
2011-08-18 15:00:00,174,56,118,29.6,32.0,46.0,24.0,clear,0,1
2011-08-18 16:00:00,245,49,196,29.6,32.0,46.0,24.0,clear,0,1
2011-08-18 17:00:00,409,44,365,29.6,32.0,46.0,20.0,light_rain_snow,0,1
